,id,actor_id,final_score
199,1645,18277,6.4950538287145605
200,26949,18277,0.9662869869481718
201,1639,18277,0.9787926418462881
202,9715,18277,2.393583269251014
203,6435,18277,3.653376082449136
204,9837,18277,3.517625681783361
205,1641,18277,1.802197205989759
206,29076,18277,1.8113475787859223
207,10468,18277,1.9396672806509072
208,1493,18277,4.079071936804155
209,26255,18277,2.3767619219044054
210,206412,18277,0.018395211157685467
211,1644,18277,1.6555796566006884
212,11892,18277,3.9333501228212007
213,9583,18277,1.4036865031614074
214,2642,18277,2.992480864660036
215,27804,18277,0.8557048520552126
216,10040,18277,1.52095213
217,1640,18277,6.322195010265504
218,2044,18277,5.159423028230145
219,9672,18277,1.4526998567554446
220,9963,18277,3.7171326557983253
221,40509,18277,0.21486855066768354
222,18240,18277,4.452496770701584
223,23706,18277,1.5042102514171147
224,22881,18277,8.239798756745513
225,64685,18277,3.0849651401364353
226,136795,18277,6.509413903117927
227,49047,18277,12.27447950427278
228,238407,18277,0.757461531547347
229,211672,18277,269.214423666193
230,10317,18277,4.446537035348662
231,58462,18277,0.1455891783330417
232,2086,85,2.9372930743876786
233,1909,85,3.5032149669484283
234,522,85,7.775470791373203
235,1587,85,7.238737398938698
236,922,85,4.20306390683961
237,792,85,5.073008367587438
238,377,85,3.932520093776056
239,4104,85,6.265945166332069
240,9366,85,8.30025806953853
241,1878,85,5.957276418445375
242,11284,85,0.7529165066520651
243,162,85,12.26824828203059
244,51679,85,0.03846550373489481
245,2900,85,4.473072870929368
246,2668,85,6.546951726095451
247,622,85,5.329204854890753
248,392,85,3.4043096883642545
249,5001,85,1.3964686312686458
250,4133,85,8.388872263499655
251,29572,85,1.50853552301841
252,768,85,4.148863860858647
253,21189,85,0.5615522424173839
254,22,85,32.96657010773229
255,1428,85,2.652791758637223
256,1586,85,4.68334093723172
257,11044,85,3.531585812163699
258,866,85,10.033695448847034
259,9768,85,4.076600282936873
260,9956,85,2.852385331861961
261,118,85,12.176945081089764
262,14653,85,0.16306999328060925
263,17824,85,1.5107046532734687
264,61675,85,0.1430904115749207
265,3933,85,8.347647903794458
266,7548,85,1.7214358479997103
267,53367,85,1.060591081394314
268,17700,85,0.6152853474521693
269,58,85,17.968448333817992
270,285,85,18.54495117721304
271,25740,85,0.21294604374158788
272,13885,85,6.123665486052767
273,18893,85,0.243795818078767
274,13003,85,1.4729065194199027
275,11322,85,4.247857346665505
276,8054,85,2.153697779912946
277,12155,85,6.799628583128615
278,37659,85,0.7437038360527037
279,37710,85,5.237932995755755
280,44896,85,5.635709526506153
281,1865,85,13.713126827715618
282,71880,85,0.08890984646515128
283,23514,85,3.279700261220817
284,64688,85,1.130257800155533
285,62213,85,3.6789549174168177
286,57201,85,4.9223295925631785
287,200063,85,0.04176532553170428
288,157353,85,3.762647651056038
289,140456,85,0.3261184516704996
290,246403,85,0.6910418280193237
291,214096,85,0.43151155750000003
292,32624,85,0.08290185931388964
293,224141,85,1.1301335024607888
294,166426,85,71.27386747548775
295,210860,85,2.9122863947473334
296,259316,85,9.644862361681566
297,261023,85,4.996903200660072
298,290825,85,0.2717333157443189
299,241259,85,7.487729954817572
300,382079,85,0.709882465011392
301,949,380,10.43667467712637
302,524,380,7.529277294679487
303,103,380,11.06152543490595
304,3036,380,6.127876220884234
305,1607,380,4.160095232066585
306,9566,380,4.208834907388127
307,819,380,6.102286363375988
308,68,380,5.606674187008442
309,769,380,12.311355828484974
310,240,380,16.977524519452057
311,311,380,26.10407012142357
312,1578,380,6.454576823466734
313,11778,380,5.74084063844979
314,1598,380,6.284915568868772
315,9819,380,1.6153828881575882
316,2142,380,2.787459917236127
317,184,380,4.84013373140404
318,9410,380,2.4441818905819064
319,586,380,3.3610146585369804
320,117,380,3.9405026006882884
321,5971,380,4.654431147093773
322,8195,380,5.533544519859132
323,9535,380,3.7538473323002775
324,11416,380,7.063351463328293
325,36094,380,0.5283970749073682
326,9013,380,3.595114356658674
327,11005,380,9.405164492232425
328,2924,380,3.2400593494560135
329,31582,380,3.328881775710687
330,21256,380,0.48698243868371477
331,635,380,3.558085494263758
332,17711,380,0.40618745077108936
333,1597,380,6.040842156880242
334,11978,380,4.378538120991696
335,2749,380,4.190858287461778
336,11371,380,8.145436431078595
337,39787,380,3.4990173379938327
338,52744,380,2.600777556440612
339,5851,380,1.303233695
340,13536,380,1.3462600533118356
341,32077,380,0.8885598336679037
342,9932,380,3.4242437664535723
343,262,380,6.47838585038215
344,42459,380,0.39302097527365454
345,8092,380,5.895968539531246
346,37774,380,1.2191587313524175
347,10433,380,1.450689005899916
348,11058,380,1.2169216650062475
349,94771,380,0.1824126370862861
350,31581,380,1.0976564807649791
351,203,380,4.244832538958028
352,1777,380,4.044089101914289
353,10555,380,5.266213221710311
354,42589,380,0.8981432263132288
355,3870,380,4.400836650779712
356,12637,380,2.2142509671755723
357,22423,380,0.9508738554019524
358,36288,380,0.7023566518668446
359,693,380,3.3957764788460167
360,11096,380,2.617112868939757
361,73604,380,0.22818603867832246
362,45881,380,0.19375713198455702
363,1247,380,2.6036610630482175
364,9992,380,0.6770016476047197
365,2270,380,5.458456587849528
366,8944,380,2.0699316971712745
367,13389,380,2.74348278270874
368,26171,380,3.476865033750733
369,26765,380,0.16052489639898745
370,71825,380,0.31542988641414926
371,23631,380,1.9161195761423795
372,44113,380,2.220571748478761
373,39451,380,2.962429659857356
374,51876,380,6.089466158090726
375,45485,380,2.185128964484282
376,49021,380,2.300747355258551
377,62838,380,2.3968428751340607
378,56591,380,1.7161726896429523
379,78571,380,1.6435696095737924
380,75638,380,3.763135798310686
381,82693,380,5.892063572594973
382,103162,380,0.3401482504767696
383,87567,380,2.294325747552475
384,77663,380,3.546237155
385,112205,380,3.4515940986996196
386,74137,380,0.057079853726219015
387,127878,380,1.2015533670324805
388,137093,380,4.502919654428234
389,168672,380,1.2164286618848061
390,64807,380,4.752898021776867
391,242076,380,1.7882923135253694
392,73612,380,0.05683878138891788
393,58219,380,0.8208718560673752
394,61777,380,0.16776477505731646
395,257211,380,9.8339746117422
396,214137,380,2.100299487207484
397,274479,380,4.253739784065552
398,336004,380,2.1996745182784108
399,361671,380,0.9003661974100597
400,291870,380,4.495265236287229
401,122800,380,0.6449167183452478
402,184341,380,2.643448090920151
403,369524,380,2.0564804059264223
404,363992,380,7.4313566630379615
405,983,3895,3.5278305481513197
406,31640,3895,1.279025274246352
407,10437,3895,9.452829167874041
408,14347,3895,2.955881754126558
409,10002,3895,1.1402747873360217
410,8545,3895,3.0736263453976354
411,31638,3895,0.8683421950000001
412,15247,3895,4.197362121006999
413,1715,3895,2.8165345815622946
414,10461,3895,0.35748663218778276
415,1485,3895,4.437773234399506
416,11372,3895,5.400328114876426
417,10876,3895,1.7613641104950128
418,1493,3895,2.7193812912027697
419,4918,3895,0.9283535559029709
420,580,3895,0.2146736545705422
421,15598,3895,3.795749600515253
422,31935,3895,3.7915194715976073
423,28430,3895,0.30961733774625805
424,10141,3895,3.3127914295547924
425,12582,3895,1.9288847311783928
426,34388,3895,5.948561547038074
427,11033,3895,5.366776596979989
428,35201,3895,0.7787823222080252
429,26686,3895,0.7167524769079796
430,14778,3895,1.1259497984803382
431,993,3895,5.788495066249368
432,7988,3895,0.3156335921883866
433,818,3895,1.3591153652757972
434,149445,3895,0.5732568045580622
435,46878,3895,1.1247893491733172
436,42149,3895,0.7346589983101133
437,8198,3895,4.216408540692061
438,14433,3895,3.9468352077617213
439,17360,3895,5.450879621271883
440,17590,3895,2.107768467125738
441,25720,3895,1.3288783209859771
442,11463,3895,1.9763716105398552
443,36372,3895,0.2628176363097987
444,13156,3895,5.106720748466365
445,10536,3895,5.88831637038551
446,5143,3895,5.459317625079479
447,2612,3895,1.514815229973026
448,41488,3895,1.2512004062281104
449,7008,3895,1.128460601321599
450,26670,3895,2.039669886971538
451,9624,3895,0.7873864972815838
452,5902,3895,3.139253836739562
453,38291,3895,1.0229888169901624
454,42525,3895,2.57815653470246
455,20876,3895,1.664087265360471
456,15503,3895,0.5753975668311329
457,44559,3895,0.3131915367509635
458,28943,3895,0.755526232442698
459,62143,3895,0.3530405655309428
460,66600,3895,0.23647215569761762
461,272,3895,15.884885571739574
462,9722,3895,0.9399687151652448
463,28270,3895,1.7366178730554278
464,4889,3895,0.564406275
465,6963,3895,2.722611677860598
466,9693,3895,7.681056483239125
467,1124,3895,8.71290699821481
468,4520,3895,3.7432658729265595
469,13195,3895,2.768094802182527
470,155,3895,79.92248457042017
471,28131,3895,0.6580526763156459
472,22774,3895,0.36920834016326204
473,22447,3895,1.3090531834597663
474,25941,3895,4.131955273853801
475,27205,3895,8.308111382270779
476,26652,3895,0.8137246630984759
477,45772,3895,2.7047395122842515
478,33228,3895,1.8994771128507733
479,49013,3895,3.338573182803259
480,42266,3895,0.5146483076318996
481,49026,3895,11.730858313683052
482,118911,3895,0.5831731936849881
483,72545,3895,2.3072480182935804
484,48747,3895,0.23721665206950435
485,32050,3895,0.6230074537530903
486,191600,3895,0.09824421696312391
487,2966,3895,0.5306208336179872
488,75656,3895,4.737325451251637
489,129405,3895,0.0
490,201749,3895,3.849563701183474
491,157336,3895,14.448408881479978
492,61642,3895,0.12039415116092719
493,120653,3895,0.08742234465363517
494,47517,3895,2.7467765286422807
495,207933,3895,5.205486112008681
496,69065,3895,0.41763123481038295
497,24486,3895,1.1195542543186228
498,207703,3895,10.053836544888716
499,19127,3895,1.94088014
500,48689,3895,0.20543251890810954
501,61041,3895,0.1718351817569691
502,310593,3895,4.816795010009031
503,274854,3895,1.8505318882363857
504,107076,3895,0.1656156071666759
505,72639,3895,0.43450528694921514
506,32665,3895,0.2529554462394162
507,54316,3895,0.01842788643714469
508,291805,3895,9.71000618745982
509,37237,3895,0.07867795252011808
510,112767,3895,0.2937167934302117
511,261439,3895,0.0
512,353070,3895,5.381622367019423
513,33175,3895,0.5091806686138303
514,374720,3895,5.746994987252356
515,9886,6384,3.5636075341497766
516,9560,6384,4.977263477655694
517,1689,6384,2.3168024362633397
518,1637,6384,6.212757623752427
519,34444,6384,0.14453252755817123
520,11971,6384,2.7870349663813405
521,12656,6384,3.132512623585319
522,12123,6384,4.206740115000001
523,6114,6384,6.0236698080975595
524,34941,6384,0.6101621443587877
525,468,6384,3.6641114942829116
526,1813,6384,7.055504987741173
527,859,6384,3.602615574222851
528,603,6384,25.265006825274057
529,1552,6384,1.4480107287163182
530,10393,6384,6.052300676669421
531,10685,6384,1.038901854923824
532,2046,6384,2.5854729015449047
533,1921,6384,7.2973754361285526
534,21309,6384,1.9813562200108377
535,1089,6384,5.417659123323867
536,17465,6384,0.43935586713914365
537,51321,6384,0.18309966146913964
538,1648,6384,8.348364657644298
539,20857,6384,3.6141730685309343
540,1649,6384,2.805999995459935
541,41927,6384,0.16611398878139377
542,604,6384,8.967232511272776
543,3101,6384,1.6222988415794624
544,605,6384,7.5569513850301595
545,6964,6384,2.6764024344837045
546,17796,6384,0.25295369380472166
547,55931,6384,6.46529902305301
548,3509,6384,6.66114315233882
549,561,6384,5.1211137267216955
550,1546,6384,1.5129630158729068
551,41263,6384,0.041891482675968504
552,2044,6384,6.449278785287681
553,1266,6384,6.238309213134249
554,10200,6384,2.280939180330519
555,4475,6384,0.9718255702638411
556,148175,6384,0.33048978243923566
557,53172,6384,1.8817177557077973
558,110354,6384,3.9820789384193347
559,76544,6384,4.326233946703394
560,200063,6384,0.09492119439023701
561,64686,6384,5.757701921959504
562,124972,6384,0.27251549937067365
563,245891,6384,112.1653401942614
564,290304,6384,0.14267142182876286
565,321769,6384,1.3202121106705242
566,263472,6384,2.3022120971445954
567,62768,6384,0.4190011727311297
568,331962,6384,0.8554687813634917
569,301365,6384,2.9308031398267445
570,342521,6384,0.4626587121300064
571,331583,6384,5.964274278061935
572,324552,6384,27.21086956001097
573,401104,6384,3.4606183462289017
574,413782,6384,0.2524019788616879
575,38966,6384,2.2798497707504026
576,14543,6384,5.723591655234333
577,24914,6384,1.681834448486633
578,316154,6384,11.933661714285712
579,5,62,2.055229229479889
580,63,62,8.365119640659728
581,1572,62,8.95141992510529
582,11593,62,1.4109947738644268
583,680,62,65.32982149273407
584,2124,62,4.046023994688388
585,31586,62,1.377399113618646
586,11074,62,3.8077245329038134
587,9333,62,5.330225594650737
588,562,62,11.591371062006196
589,1573,62,10.005017895476689
590,3179,62,3.629371368789917
591,18,62,16.124493740441327
592,4824,62,4.774369313156306
593,8838,62,2.709542866735812
594,95,62,6.780268346763667
595,30815,62,1.088360936
596,10403,62,0.15037664542330823
597,9882,62,2.578805975254662
598,12479,62,0.5961434188396815
599,745,62,13.42738905689301
600,12220,62,2.2312356069144426
601,24226,62,1.37435460726281
602,9586,62,1.1675013840000001
603,9644,62,0.934283157030596
604,9374,62,4.150743117926527
605,2069,62,5.680128482301735
606,918,62,1.7377436868912466
607,4244,62,6.13532295313619
608,9741,62,8.679247204736043
609,38560,62,0.5954623449645428
610,32855,62,1.6772144150000001
611,9494,62,1.0596935845480475
612,3172,62,5.911070768831715
613,28614,62,0.14526505
614,10592,62,5.458823944941348
615,12647,62,0.7581187437927073
616,9567,62,5.219668836518457
617,20694,62,0.6919526314693776
618,9471,62,0.3080646724344373
619,9292,62,2.7815283067626035
620,9319,62,5.404834288358006
621,2122,62,2.1766538621660687
622,9356,62,0.9017418104711961
623,163,62,1.0611764915829742
624,2026,62,4.358629343349872
625,187,62,4.3103635089415775
626,2207,62,5.349061498598213
627,186,62,6.0682421004228395
628,7518,62,4.4187112540282865
629,8324,62,0.64218645947927
630,7457,62,4.077212299109007
631,5172,62,0.19604522287791487
632,7183,62,2.257807255997553
633,14043,62,0.2364546610469178
634,1571,62,7.319857656679033
635,1992,62,1.180596757053584
636,8944,62,2.587414621464093
637,19959,62,6.269137030215945
638,18176,62,1.9097190754019353
639,23742,62,3.7929659350000002
640,30565,62,0.25486386060836785
641,27578,62,1.7191498216034395
642,43939,62,1.6541047853185504
643,39514,62,6.707918585551955
644,70586,62,0.5237486062158021
645,76163,62,3.6471752884513577
646,83666,62,6.192718546714194
647,77948,62,1.1260220425028036
648,59967,62,5.4226195063530644
649,75736,62,1.02842219326061
650,84305,62,0.7976349629314843
651,139567,62,3.567983221263981
652,47964,62,3.0703267010356345
653,72559,62,1.715955723206378
654,146216,62,5.429804651061076
655,189,62,4.316571363428997
656,241254,62,2.3902627116912334
657,278086,62,0.8516877442174995
658,63472,62,0.07721320574612278
659,307663,62,0.9548013033136865
660,253414,62,1.7059287758300297
661,132542,62,0.13986333992389824
662,326425,62,0.7014175469440324
663,136296,62,0.7478387050564567
664,85693,62,0.39170309707741713
665,384737,62,2.105967848664789
666,359412,62,1.9767481030867762
667,381288,62,4.704641535691825
668,345915,62,4.603526394880547
669,410554,62,1.55075864706862
670,31174,3223,0.9807608658266488
671,35196,3223,5.170463871161232
672,9089,3223,3.170977641714952
673,241,3223,4.425535154175041
674,9058,3223,1.94202838270379
675,695,3223,1.1601509001142256
676,32332,3223,0.3014575493309281
677,12616,3223,0.48614206690358286
678,11808,3223,2.5385008396451267
679,32456,3223,1.4125625233280652
680,12488,3223,1.8128208945769737
681,11814,3223,1.98559852032227
682,15596,3223,1.6398776352551767
683,28902,3223,0.9794956294229977
684,114719,3223,0.23297544447468
685,11353,3223,0.8995603426855044
686,11004,3223,1.55646363526313
687,12187,3223,4.500414371475665
688,38809,3223,0.17552262287114348
689,25562,3223,2.692648604083235
690,90715,3223,0.11746574679992428
691,11856,3223,2.178167712
692,13703,3223,1.1519071028022239
693,28410,3223,1.356519820648205
694,31863,3223,2.1974412468490145
695,47817,3223,0.680870234597884
696,20443,3223,0.26125612731777326
697,3064,3223,2.008617033669181
698,33670,3223,0.26228267741731615
699,30141,3223,4.891795466440995
700,4970,3223,3.2005433776331813
701,17258,3223,0.8644240566179259
702,10435,3223,5.741941986003846
703,3509,3223,3.8063675156221826
704,5236,3223,7.598498755923427
705,3291,3223,1.324330124305218
706,53367,3223,1.1164116646255937
707,10067,3223,0.3259247531231993
708,80919,3223,0.5183238530756549
709,8194,3223,2.8027733230883296
710,18615,3223,1.4945885642681478
711,1949,3223,10.128407908648262
712,1950,3223,0.8148273907496437
713,8669,3223,2.5146061199849123
714,1726,3223,15.015006456709546
715,1724,3223,0.4687288012885343
716,7446,3223,3.0672547380761133
717,17332,3223,6.033221592524241
718,10528,3223,9.568860793750233
719,10138,3223,10.163385544538828
720,41733,3223,5.282368422771288
721,24428,3223,61.14518016244275
722,58574,3223,11.404599293024994
723,68721,3223,13.571265354420333
724,54752,3223,0.39896954995896067
725,212778,3223,1.7336005918034867
726,205587,3223,9.245936845180863
727,253899,3223,0.04565260200007205
728,99861,3223,24.79809818168279
729,271110,3223,73.32625867388882
730,173299,3223,0.06080479650760438
731,48798,3223,0.21517747328608083
732,147264,3223,0.5888722674513169
733,61777,3223,0.11983198218379747
734,278837,3223,0.2214649447605277
735,39850,3223,0.7358303800903547
736,290250,3223,1.5086939833510282
737,76122,3223,1.5108458753639638
738,299969,3223,1.088438490475173
739,259910,3223,3.1263699730014807
740,5551,65717,0.8263553058942955
741,10590,65717,1.3199209714690088
742,15647,65717,0.6524051990927586
743,13173,65717,0.5033342211778931
744,38007,65717,0.09533562932899375
745,10200,65717,1.013750746813564
746,34653,65717,1.614687001857046
747,34544,65717,1.310589270204631
748,10192,65717,2.1392617550629485
749,23168,65717,4.559912982564221
750,38568,65717,2.4791265133473464
751,23629,65717,1.776175645031609
752,55721,65717,1.2688108223693084
753,38850,65717,1.1785113220596548
754,80038,65717,1.8183625100908503
755,152795,65717,2.7976079115269217
756,152795,65717,2.7976079115269217
757,198185,65717,5.034969629102137
758,133790,65717,1.769319799087342
759,211672,65717,215.37153893295442
760,287689,65717,2.7285213424907875
761,372411,65717,0.14738027999999997
762,331313,65717,2.4452642560911664
763,339403,65717,73.66611233811567
764,374430,65717,16.164454792584937
765,458506,65717,0.7813792550594696
766,807,192,11.589951851456629
767,6950,192,4.483378613099249
768,278,192,34.54121436327874
769,18989,192,0.8413456222830628
770,12123,192,3.3653920920000004
771,8367,192,4.53298913123073
772,9665,192,2.9236119690474567
773,33,192,5.309163852366206
774,9437,192,5.505474060242463
775,11831,192,1.295029063865675
776,11258,192,1.9355525344640587
777,8656,192,2.2514829641755516
778,403,192,6.5294998096566195
779,9586,192,0.6486118799999999
780,10480,192,1.9600758151562503
781,10562,192,4.657343660024934
782,2043,192,5.667383323210254
783,14441,192,0.8858526751692668
784,505,192,2.5903416900789393
785,14621,192,1.89817282536853
786,1623,192,5.2073415429053265
787,11560,192,2.8721931284452094
788,4614,192,2.8671818598198353
789,31679,192,0.15660457727570823
790,6171,192,1.8943192701720193
791,21052,192,0.7426495298468337
792,310,192,2.4128670165168775
793,64945,192,0.09579040400868132
794,12634,192,1.0932971792409318
795,13823,192,5.759397314347649
796,26254,192,0.6500552181957706
797,113290,192,0.0
798,60631,192,1.521938854104039
799,70,192,7.021554031635678
800,10027,192,3.368382327104994
801,272,192,7.220402532608898
802,74,192,3.260903126624984
803,1667,192,5.5788729080250254
804,1947,192,2.8591569302147777
805,10064,192,1.5338773049479113
806,186,192,4.334458643159171
807,2357,192,1.6608944600737006
808,1441,192,1.7082017889465106
809,2698,192,1.0784766244444444
810,31601,192,0.19623315494854482
811,14313,192,2.317753282397535
812,4771,192,2.6483756231587607
813,7350,192,4.426647907403271
814,155,192,39.96124228521008
815,8909,192,4.083917171058111
816,14979,192,4.11291660007269
817,22954,192,5.557219774756155
818,24271,192,2.4782063222421984
819,39514,192,2.439243122018893
820,295560,192,0.693359724372694
821,37430,192,0.4312713826773262
822,49026,192,5.332208324401388
823,61896,192,0.5983337209680409
824,62837,192,3.5657374114294194
825,26397,192,1.7955290849127425
826,101731,192,3.5993703322141237
827,50081,192,1.8891158533096126
828,117263,192,2.8227309385869748
829,75612,192,5.76462722170379
830,75656,192,4.306659501137853
831,250155,192,0.0
832,137093,192,3.6023357235425872
833,25781,192,1.2791030980814742
834,137106,192,3.8121534838944937
835,79893,192,0.3692675594249075
836,157353,192,1.881323825528019
837,240832,192,13.731407036437687
838,227735,192,4.568720420596938
839,271969,192,1.1091656909090912
840,91767,192,0.26928149789197436
841,308504,192,4.385495738154006
842,240704,192,0.3765397831628285
843,286521,192,3.628429128399332
844,214756,192,8.411605774715557
845,346808,192,2.442526531511799
846,136296,192,0.5438826945865141
847,267860,192,3.666503528808594
848,34158,192,0.6459194878073891
849,291805,192,10.923756960892298
850,353070,192,6.4579468404233085
851,63,287,5.576746427106485
852,807,287,14.487439814320785
853,628,287,7.733963559551551
854,4476,287,7.881818645483237
855,50463,287,0.023131638578408727
856,10909,287,4.320533831228685
857,319,287,4.354056575749964
858,819,287,4.881829090700791
859,4477,287,3.3024305704893098
860,978,287,7.005206281700495
861,297,287,8.293842283709772
862,550,287,41.444593977661086
863,492,287,3.029506604815277
864,293,287,7.676435814697324
865,1541,287,5.4587752080307865
866,10083,287,1.6937147173965794
867,107,287,5.828269196701644
868,32227,287,0.24837981008760143
869,13703,287,0.863930327101668
870,34379,287,0.1651552265197349
871,6073,287,3.642028301945812
872,55059,287,0.5289829387210409
873,1535,287,8.323962383492994
874,161,287,6.261977475870798
875,15186,287,0.08163547938418657
876,4912,287,3.0173446899277367
877,4912,287,3.0173446899277367
878,14411,287,4.4676831400522685
879,14239,287,1.5197295611573054
880,652,287,9.098307634763298
881,163,287,4.669176562965086
